ascat_1,ascat_2,ascat_3,date,nic_1,nic_2,nic_3,size_1,size_2
-74.2162,-27.203,1,2021311,-74.2015,-27.2405,0,0,0
-74.2399,-27.1891,0,2021312,-74.2195,-27.2089,0,0,0
-74.2617,-27.1778,0,2021313,-74.2361,-27.1705,0,0,0
-74.2815,-27.1688,0,2021314,-74.2515,-27.129,0,0,0
-74.299,-27.162,0,2021315,-74.2661,-27.0876,0,0,0
-74.3139,-27.157,0,2021316,-74.28,-27.05,1,27,4
-74.3259,-27.1536,0,2021317,-74.2937,-27.0139,0,0,0
-74.3349,-27.1515,0,2021318,-74.3073,-26.9756,0,0,0
-74.3404,-27.1504,0,2021319,-74.3203,-26.9359,0,0,0
-74.3423,-27.1501,1,2021320,-74.3325,-26.8956,0,0,0
-74.3423,-27.1501,1,2021321,-74.3434,-26.8556,0,0,0
-74.3589,-27.1122,1,2021322,-74.3527,-26.8168,0,0,0
-74.36,-26.78,1,2021323,-74.36,-26.78,1,27,4
-74.36,-26.78,1,2021324,-74.366,-26.7459,0,0,0
-74.36,-26.78,1,2021325,-74.3714,-26.714,0,0,0
-74.36,-26.78,1,2021326,-74.3763,-26.6832,0,0,0
-74.4279,-26.7728,1,2021327,-74.3807,-26.6524,0,0,0
-74.4486,-26.7626,0,2021328,-74.3844,-26.6206,0,0,0
-74.4665,-26.7509,0,2021329,-74.3875,-26.5868,0,0,0
-74.4816,-26.7363,0,2021330,-74.39,-26.55,1,27,4
-74.494,-26.7172,0,2021331,-74.3918,-26.5057,0,0,0
-74.5039,-26.6923,0,2021332,-74.3931,-26.4533,0,0,0
-74.5113,-26.6601,0,2021333,-74.3941,-26.397,0,0,0
-74.5165,-26.619,0,2021334,-74.395,-26.3412,0,0,0
-74.5195,-26.5676,0,2021335,-74.3962,-26.2902,0,0,0
-74.5205,-26.5044,1,2021336,-74.3978,-26.2484,0,0,0
-74.482,-26.2006,1,2021337,-74.4,-26.22,1,27,4
-74.482,-26.2006,1,2021338,-74.4065,-26.2002,0,0,0
-74.482,-26.2006,1,2021339,-74.4197,-26.1815,0,0,0
-74.482,-26.2006,1,2021340,-74.4379,-26.1648,0,0,0
-74.482,-26.2006,1,2021341,-74.4597,-26.1506,0,0,0
-74.5614,-26.1086,1,2021342,-74.4833,-26.1396,0,0,0
-74.5614,-26.1086,1,2021343,-74.5073,-26.1325,0,0,0
-74.5673,-26.1045,0,2021344,-74.53,-26.13,1,27,4
-74.5832,-26.0935,0,2021345,-74.5539,-26.1313,0,0,0
-74.6062,-26.0775,0,2021346,-74.5812,-26.135,0,0,0
-74.6335,-26.0586,0,2021347,-74.6103,-26.1408,0,0,0
-74.6621,-26.0386,0,2021348,-74.6395,-26.1485,0,0,0
-74.6894,-26.0197,0,2021349,-74.667,-26.1578,0,0,0
-74.7124,-26.0037,0,2021350,-74.691,-26.1684,0,0,0
-74.7283,-25.9927,0,2021351,-74.71,-26.18,1,27,4
-74.7342,-25.9886,1,2021352,-74.7249,-26.2019,0,0,0
-74.7342,-25.9886,1,2021353,-74.738,-26.2393,0,0,0
-74.7569,-26.2485,1,2021354,-74.7498,-26.2864,0,0,0
-74.7569,-26.2485,1,2021355,-74.7605,-26.337,0,0,0
-74.7569,-26.2485,1,2021356,-74.7706,-26.3852,0,0,0
-74.7869,-26.3643,1,2021357,-74.7803,-26.4249,0,0,0
-74.7869,-26.3643,1,2021358,-74.79,-26.45,1,27,4
-74.7869,-26.3643,1,2021359,-74.8005,-26.4655,0,0,0
-74.7882,-26.3676,0,2021360,-74.8119,-26.4801,0,0,0
-74.792,-26.3768,0,2021361,-74.8232,-26.4931,0,0,0
-74.7975,-26.3906,0,2021362,-74.8336,-26.5041,0,0,0
-74.8045,-26.4077,0,2021363,-74.8421,-26.5126,0,0,0
-74.8123,-26.427,0,2021364,-74.8479,-26.5181,0,0,0
-74.8205,-26.4472,0,2021365,-74.85,-26.52,1,27,4
-74.8324,-26.4766,0,2022001,-74.8458,-26.5166,0,0,0
-74.8394,-26.4937,0,2022002,-74.8392,-26.5111,0,0,0
-74.8449,-26.5075,0,2022003,-74.831,-26.5034,0,0,0
-74.8487,-26.5167,0,2022004,-74.8219,-26.494,0,0,0
-74.85,-26.52,1,2022005,-74.8131,-26.4833,0,0,0
-74.85,-26.52,1,2022006,-74.8054,-26.4719,0,0,0
-74.8,-26.46,1,2022007,-74.8,-26.46,1,27,4
-74.8,-26.46,1,2022008,-74.7965,-26.4424,0,0,0
-74.8,-26.46,1,2022009,-74.7939,-26.4161,0,0,0
-74.8,-26.46,1,2022010,-74.7917,-26.3854,0,0,0
-74.7629,-26.3833,1,2022011,-74.7895,-26.3542,0,0,0
-74.7629,-26.3833,1,2022012,-74.7871,-26.3269,0,0,0
-74.7423,-26.2807,1,2022013,-74.7841,-26.3074,0,0,0
-74.7423,-26.2807,1,2022014,-74.78,-26.3,1,27,4
-74.7421,-26.3038,0,2022015,-74.7716,-26.3014,0,0,0
-74.7415,-26.3672,0,2022016,-74.7574,-26.3054,0,0,0
-74.7407,-26.462,0,2022017,-74.74,-26.312,0,0,0
-74.7396,-26.5791,0,2022018,-74.722,-26.3208,0,0,0
-74.7385,-26.7096,0,2022019,-74.7059,-26.3319,0,0,0
-74.7372,-26.8446,0,2022020,-74.6944,-26.345,0,0,0
-74.7361,-26.9751,0,2022021,-74.69,-26.36,1,27,4
-74.735,-27.0922,0,2022022,-74.6906,-26.4007,0,0,0
-74.7342,-27.187,0,2022023,-74.6922,-26.4833,0,0,0
-74.7336,-27.2504,0,2022024,-74.6947,-26.5959,0,0,0
-74.7334,-27.2735,1,2022025,-74.6979,-26.7267,0,0,0
-74.7334,-27.2735,1,2022026,-74.7017,-26.8638,0,0,0
-74.7334,-27.2735,1,2022027,-74.7057,-26.9955,0,0,0
-74.6984,-27.3695,1,2022028,-74.71,-27.11,1,27,4
-74.718,-27.4725,1,2022029,-74.7153,-27.2127,0,0,0
-74.718,-27.4725,1,2022030,-74.7223,-27.316,0,0,0
-74.718,-27.4725,1,2022031,-74.7306,-27.4184,0,0,0
-74.7117,-27.6042,1,2022032,-74.7399,-27.5185,0,0,0
