ascat_1,ascat_2,ascat_3,date,nic_1,nic_2,nic_3,size_1,size_2
-72.4027,-59.3966,1,2021008,-72.35,-59.64,1,8,5
-72.4526,-59.4617,1,2021009,-72.3662,-59.6549,0,0,0
-72.4593,-59.4842,1,2021010,-72.3816,-59.6679,0,0,0
-72.5233,-59.5976,1,2021011,-72.3957,-59.679,0,0,0
-72.5323,-59.5716,1,2021012,-72.4081,-59.6879,0,0,0
-72.5428,-59.6308,1,2021013,-72.4183,-59.6945,0,0,0
-72.4885,-59.6967,1,2021014,-72.4257,-59.6986,0,0,0
-72.43,-59.7,1,2021015,-72.43,-59.7,1,8,5
-72.4885,-59.6967,1,2021016,-72.4322,-59.6989,0,0,0
-72.4885,-59.6967,1,2021017,-72.434,-59.6958,0,0,0
-72.4885,-59.6967,1,2021018,-72.4354,-59.6911,0,0,0
-72.4885,-59.6967,1,2021019,-72.4365,-59.6848,0,0,0
-72.4885,-59.6967,1,2021020,-72.4376,-59.6774,0,0,0
-72.4885,-59.6967,1,2021021,-72.4387,-59.669,0,0,0
-72.4885,-59.6967,1,2021022,-72.44,-59.66,1,8,5
-72.4885,-59.6967,0,2021023,-72.4413,-59.6438,0,0,0
-72.4885,-59.6967,1,2021024,-72.4426,-59.6169,0,0,0
-72.4845,-59.6752,0,2021025,-72.4438,-59.584,0,0,0
-72.4749,-59.6239,0,2021026,-72.445,-59.5501,0,0,0
-72.4636,-59.5628,0,2021027,-72.4464,-59.5199,0,0,0
-72.454,-59.5115,0,2021028,-72.448,-59.4983,0,0,0
-72.45,-59.49,1,2021029,-72.45,-59.49,1,8,5
-72.45,-59.49,1,2021030,-72.4527,-59.4983,0,0,0
-72.45,-59.49,1,2021031,-72.4564,-59.5197,0,0,0
-72.45,-59.49,1,2021032,-72.4608,-59.549,0,0,0
-72.4528,-59.4965,0,2021033,-72.4656,-59.581,0,0,0
-72.4607,-59.5136,0,2021034,-72.4706,-59.6103,0,0,0
-72.473,-59.5376,0,2021035,-72.4755,-59.6317,0,0,0
-72.4888,-59.5647,0,2021036,-72.48,-59.64,1,8,5
-72.5073,-59.5911,0,2021037,-72.4848,-59.6234,0,0,0
-72.5279,-59.6133,1,2021038,-72.4903,-59.5805,0,0,0
-72.563,-59.6311,1,2021039,-72.496,-59.5219,0,0,0
-72.563,-59.6311,0,2021040,-72.5013,-59.4581,0,0,0
-72.563,-59.6311,1,2021041,-72.5058,-59.3995,0,0,0
-72.5435,-59.3589,1,2021042,-72.5089,-59.3566,0,0,0
-72.5435,-59.3589,1,2021043,-72.51,-59.34,1,8,5
-72.5023,-59.3592,0,2021044,-72.5028,-59.3544,0,0,0
-72.4214,-59.3599,0,2021045,-72.4828,-59.3915,0,0,0
-72.3653,-59.3609,1,2021046,-72.4525,-59.4423,0,0,0
-72.35,-59.3625,0,2021047,-72.4146,-59.4977,0,0,0
-72.3423,-59.366,0,2021048,-72.3715,-59.5485,0,0,0
-72.3329,-59.3725,0,2021049,-72.3258,-59.5856,0,0,0
-72.3124,-59.3836,1,2021050,-72.28,-59.6,1,8,5
-72.1603,-59.6378,1,2021051,-72.2247,-59.5928,0,0,0
-72.0134,-59.7306,0,2021052,-72.1533,-59.5742,0,0,0
-71.9326,-59.7679,1,2021053,-72.0722,-59.5488,0,0,0
-71.9326,-59.7679,1,2021054,-71.9878,-59.5212,0,0,0
-71.8951,-59.6505,1,2021055,-71.9067,-59.4958,0,0,0
-71.8448,-59.668,0,2021056,-71.8353,-59.4772,0,0,0
-71.7902,-59.7043,0,2021057,-71.78,-59.47,1,8,5
-71.752,-59.7355,1,2021058,-71.7397,-59.4748,0,0,0
-71.7348,-59.7568,0,2021059,-71.7067,-59.4877,0,0,0
-71.7253,-59.7777,0,2021060,-71.6782,-59.5065,0,0,0
-71.7172,-59.7958,0,2021061,-71.6513,-59.5293,0,0,0
-71.7043,-59.8085,0,2021062,-71.6229,-59.5539,0,0,0
-71.6805,-59.8133,1,2021063,-71.5901,-59.5782,0,0,0
-71.55,-59.6,1,2021064,-71.55,-59.6,1,8,5
-71.4907,-59.6991,0,2021065,-71.497,-59.6213,0,0,0
-71.4376,-59.8204,1,2021066,-71.4306,-59.6445,0,0,0
-71.3506,-59.8505,1,2021067,-71.3555,-59.6685,0,0,0
-71.3097,-59.8759,1,2021068,-71.2762,-59.6922,0,0,0
-71.2242,-59.8545,1,2021069,-71.1974,-59.7145,0,0,0
-71.1203,-59.8557,0,2021070,-71.1238,-59.7341,0,0,0
-71.0151,-59.8589,0,2021071,-71.06,-59.75,1,8,5
-70.9576,-59.8634,1,2021072,-71.0041,-59.7632,0,0,0
-70.9453,-59.8761,0,2021073,-70.9509,-59.7753,0,0,0
-70.9397,-59.8994,0,2021074,-70.9002,-59.7865,0,0,0
-70.9358,-59.9256,0,2021075,-70.852,-59.7966,0,0,0
