ascat_1,ascat_2,ascat_3,date,nic_1,nic_2,nic_3,size_1,size_2
0,0,0,2018215,-74.71,-109.37,1,8,6
0,0,0,2018216,-74.71,-109.37,0,0,0
0,0,0,2018217,-74.71,-109.37,0,0,0
0,0,0,2018218,-74.71,-109.37,0,0,0
0,0,0,2018219,-74.71,-109.37,0,0,0
0,0,0,2018220,-74.71,-109.37,0,0,0
0,0,0,2018221,-74.71,-109.37,0,0,0
0,0,0,2018222,-74.71,-109.37,1,8,6
0,0,0,2018223,-74.71,-109.37,0,0,0
0,0,0,2018224,-74.71,-109.37,0,0,0
0,0,0,2018225,-74.71,-109.37,0,0,0
0,0,0,2018226,-74.71,-109.37,0,0,0
0,0,0,2018227,-74.71,-109.37,0,0,0
0,0,0,2018228,-74.71,-109.37,0,0,0
0,0,0,2018229,-74.71,-109.37,1,8,6
0,0,0,2018230,-74.71,-109.37,0,0,0
0,0,0,2018231,-74.71,-109.37,0,0,0
0,0,0,2018232,-74.71,-109.37,0,0,0
0,0,0,2018233,-74.71,-109.37,0,0,0
0,0,0,2018234,-74.71,-109.37,0,0,0
0,0,0,2018235,-74.71,-109.37,0,0,0
0,0,0,2018236,-74.71,-109.37,1,8,6
0,0,0,2018237,-74.71,-109.37,0,0,0
0,0,0,2018238,-74.71,-109.37,0,0,0
0,0,0,2018239,-74.71,-109.37,0,0,0
-74.7605,-109.4987,1,2018240,-74.71,-109.37,0,0,0
-74.7605,-109.4987,1,2018241,-74.71,-109.37,0,0,0
-74.7605,-109.4987,1,2018242,-74.71,-109.37,0,0,0
-74.7605,-109.4987,1,2018243,-74.71,-109.37,1,8,6
-74.7605,-109.4987,1,2018244,-74.71,-109.37,0,0,0
-74.7605,-109.4987,1,2018245,-74.71,-109.37,0,0,0
-74.7605,-109.4987,1,2018246,-74.71,-109.37,0,0,0
-74.7605,-109.4987,1,2018247,-74.71,-109.37,0,0,0
-74.7605,-109.4987,1,2018248,-74.71,-109.37,0,0,0
-74.7605,-109.4987,1,2018249,-74.71,-109.37,0,0,0
0,0,0,2018250,-74.71,-109.37,1,8,6
0,0,0,2018251,-74.71,-109.37,0,0,0
0,0,0,2018252,-74.71,-109.37,0,0,0
0,0,0,2018253,-74.71,-109.37,0,0,0
0,0,0,2018254,-74.71,-109.37,0,0,0
0,0,0,2018255,-74.71,-109.37,0,0,0
0,0,0,2018256,-74.71,-109.37,0,0,0
0,0,0,2018257,-74.71,-109.37,1,8,6
0,0,0,2018258,-74.71,-109.37,0,0,0
0,0,0,2018259,-74.71,-109.37,0,0,0
0,0,0,2018260,-74.71,-109.37,0,0,0
0,0,0,2018261,-74.71,-109.37,0,0,0
0,0,0,2018262,-74.71,-109.37,0,0,0
0,0,0,2018263,-74.71,-109.37,0,0,0
0,0,0,2018264,-74.71,-109.37,1,8,6
0,0,0,2018265,-74.71,-109.37,0,0,0
0,0,0,2018266,-74.71,-109.37,0,0,0
0,0,0,2018267,-74.71,-109.37,0,0,0
0,0,0,2018268,-74.71,-109.37,0,0,0
0,0,0,2018269,-74.71,-109.37,0,0,0
0,0,0,2018270,-74.71,-109.37,0,0,0
0,0,0,2018271,-74.71,-109.37,1,8,6
0,0,0,2018272,-74.7104,-109.3698,0,0,0
0,0,0,2018273,-74.7113,-109.3693,0,0,0
0,0,0,2018274,-74.7126,-109.3687,0,0,0
0,0,0,2018275,-74.7141,-109.368,0,0,0
0,0,0,2018276,-74.7154,-109.3674,0,0,0
-74.716,-109.366,1,2018277,-74.7163,-109.3669,0,0,0
-74.716,-109.366,1,2018278,-74.7167,-109.3667,1,8,6
-74.716,-109.366,1,2018279,0,0,0,0,0
-74.716,-109.366,1,2018280,0,0,0,0,0
-74.716,-109.366,1,2018281,0,0,0,0,0
-74.716,-109.366,1,2018282,0,0,0,0,0
-74.716,-109.366,1,2018283,0,0,0,0,0
-74.716,-109.366,1,2018284,0,0,0,0,0
