ascat_1,ascat_2,ascat_3,date,nic_1,nic_2,nic_3,size_1,size_2
0,0,0,2019352,-73.8237,-131.6957,0,0,0
0,0,0,2019353,-73.8108,-131.7115,0,0,0
0,0,0,2019354,-73.8,-131.7333,1,19,5
0,0,0,2019355,-73.7907,-131.7849,0,0,0
0,0,0,2019356,-73.7818,-131.8799,0,0,0
0,0,0,2019357,-73.7735,-132.0054,0,0,0
0,0,0,2019358,-73.766,-132.1483,0,0,0
0,0,0,2019359,-73.7595,-132.2954,0,0,0
0,0,0,2019360,-73.7541,-132.4336,0,0,0
0,0,0,2019361,-73.75,-132.55,1,19,5
0,0,0,2019362,-73.7466,-132.6501,0,0,0
-73.7208,-132.7796,1,2019363,-73.7434,-132.7478,0,0,0
-73.8096,-133.0068,1,2019364,-73.7404,-132.8426,0,0,0
-73.8085,-133.0928,0,2019365,-73.7378,-132.9339,0,0,0
-73.8033,-133.1856,0,2020001,-73.7349,-133.0628,0,0,0
-73.7983,-133.23,0,2020002,-73.7337,-133.1426,0,0,0
-73.7926,-133.2657,0,2020003,-73.7333,-133.2167,1,19,5
-73.7868,-133.2972,0,2020004,-73.7342,-133.29,0,0,0
-73.7814,-133.329,0,2020005,-73.7366,-133.3652,0,0,0
-73.7769,-133.3657,0,2020006,-73.7399,-133.4383,0,0,0
-73.7738,-133.4117,0,2020007,-73.7434,-133.5055,0,0,0
-73.7727,-133.4717,1,2020008,-73.7467,-133.563,0,0,0
-73.7754,-133.576,0,2020009,-73.7491,-133.6069,0,0,0
-73.7805,-133.6982,0,2020010,-73.75,-133.6333,1,19,5
-73.7832,-133.7569,1,2020011,-73.75,-133.6491,0,0,0
-73.7832,-133.7569,1,2020012,-73.75,-133.6633,0,0,0
-73.7832,-133.7569,1,2020013,-73.75,-133.6756,0,0,0
-73.7651,-133.6953,1,2020014,-73.75,-133.6858,0,0,0
-73.7651,-133.6953,1,2020015,-73.75,-133.6935,0,0,0
-73.7651,-133.6953,1,2020016,-73.75,-133.6983,0,0,0
-73.7651,-133.6953,1,2020017,-73.75,-133.7,1,19,5
-73.7651,-133.6953,1,2020018,-73.75,-133.7,0,0,0
-73.7651,-133.6953,1,2020019,-73.75,-133.7,0,0,0
-73.7651,-133.6953,1,2020020,-73.75,-133.7,0,0,0
-73.7651,-133.6953,1,2020021,-73.75,-133.7,0,0,0
-73.7651,-133.6953,1,2020022,-73.75,-133.7,0,0,0
-73.7651,-133.6953,1,2020023,-73.75,-133.7,0,0,0
-73.7651,-133.6953,1,2020024,-73.75,-133.7,1,19,5
-73.7651,-133.6953,1,2020025,-73.75,-133.7,0,0,0
-73.7651,-133.6953,1,2020026,-73.75,-133.7,0,0,0
-73.7651,-133.6953,0,2020027,-73.75,-133.7,0,0,0
-73.7651,-133.6953,0,2020028,-73.75,-133.7,0,0,0
-73.7651,-133.6953,1,2020029,-73.75,-133.7,0,0,0
-73.7651,-133.6953,1,2020030,-73.75,-133.7,0,0,0
-73.7651,-133.6953,1,2020031,-73.75,-133.7,1,19,5
0,0,0,2020032,-73.7509,-133.7046,0,0,0
0,0,0,2020033,-73.7533,-133.7165,0,0,0
0,0,0,2020034,-73.7566,-133.7328,0,0,0
0,0,0,2020035,-73.7601,-133.7505,0,0,0
0,0,0,2020036,-73.7634,-133.7668,0,0,0
0,0,0,2020037,-73.7658,-133.7787,0,0,0
0,0,0,2020038,-73.7667,-133.7833,1,19,5
0,0,0,2020039,-73.7667,-133.7833,0,0,0
0,0,0,2020040,-73.7667,-133.7833,0,0,0
0,0,0,2020041,-73.7667,-133.7833,0,0,0
0,0,0,2020042,-73.7667,-133.7833,0,0,0
0,0,0,2020043,-73.7667,-133.7833,0,0,0
0,0,0,2020044,-73.7667,-133.7833,0,0,0
-73.7852,-133.5152,1,2020045,-73.7667,-133.7833,1,19,5
-73.7943,-133.4969,0,2020046,-73.7676,-133.7805,0,0,0
-73.8136,-133.4743,0,2020047,-73.77,-133.7734,0,0,0
-73.8395,-133.4495,0,2020048,-73.7732,-133.7636,0,0,0
-73.8686,-133.4246,0,2020049,-73.7768,-133.753,0,0,0
-73.8972,-133.4017,0,2020050,-73.78,-133.7432,0,0,0
-73.9221,-133.3827,0,2020051,-73.7824,-133.7361,0,0,0
-73.9395,-133.3699,0,2020052,-73.7833,-133.7333,1,19,5
-73.9461,-133.3651,1,2020053,-73.7833,-133.7342,0,0,0
-73.9461,-133.3651,1,2020054,-73.7833,-133.7366,0,0,0
-73.9541,-133.3534,0,2020055,-73.7833,-133.7399,0,0,0
-73.9691,-133.3316,0,2020056,-73.7833,-133.7434,0,0,0
-73.9771,-133.3199,1,2020057,-73.7833,-133.7467,0,0,0
-73.9771,-133.3199,1,2020058,-73.7833,-133.7491,0,0,0
-73.9771,-133.3199,1,2020059,-73.7833,-133.75,1,19,5
-73.9771,-133.3199,1,2020060,-73.7833,-133.75,0,0,0
-73.9771,-133.3199,1,2020061,-73.7833,-133.75,0,0,0
-73.9531,-133.5955,1,2020062,-73.7833,-133.75,0,0,0
-73.9531,-133.5955,1,2020063,-73.7833,-133.75,0,0,0
-73.9766,-133.7176,1,2020064,-73.7833,-133.75,0,0,0
-73.9766,-133.7176,0,2020065,-73.7833,-133.75,0,0,0
-73.9766,-133.7176,1,2020066,-73.7833,-133.75,1,19,5
-73.9298,-133.6079,1,2020067,-73.7833,-133.75,0,0,0
0,0,0,2020068,-73.7833,-133.75,0,0,0
0,0,0,2020069,-73.7833,-133.75,0,0,0
0,0,0,2020070,-73.7833,-133.75,0,0,0
0,0,0,2020071,-73.7833,-133.75,0,0,0
0,0,0,2020072,-73.7833,-133.75,0,0,0
0,0,0,2020073,-73.7833,-133.75,1,19,5
0,0,0,2020074,-73.7833,-133.75,0,0,0
0,0,0,2020075,-73.7833,-133.75,0,0,0
0,0,0,2020076,-73.7833,-133.75,0,0,0
0,0,0,2020077,-73.7833,-133.75,0,0,0
0,0,0,2020078,-73.7833,-133.75,0,0,0
0,0,0,2020079,-73.7833,-133.75,0,0,0
0,0,0,2020080,-73.7833,-133.75,1,19,5
0,0,0,2020081,-73.7833,-133.75,0,0,0
0,0,0,2020082,-73.7833,-133.75,0,0,0
0,0,0,2020083,-73.7833,-133.75,0,0,0
0,0,0,2020084,-73.7833,-133.75,0,0,0
-73.8728,-133.6129,1,2020085,-73.7833,-133.75,0,0,0
-73.8671,-133.6496,0,2020086,-73.7833,-133.75,0,0,0
-73.8599,-133.7361,0,2020087,-73.7833,-133.75,1,19,5
-73.8522,-133.8391,0,2020088,-73.7833,-133.75,0,0,0
-73.845,-133.9253,0,2020089,-73.7833,-133.75,0,0,0
-73.8394,-133.9614,1,2020090,-73.7833,-133.75,0,0,0
-73.8348,-133.9532,0,2020091,-73.7833,-133.75,0,0,0
-73.8302,-133.9321,0,2020092,-73.7833,-133.75,0,0,0
-73.8258,-133.9033,0,2020093,-73.7833,-133.75,0,0,0
-73.822,-133.8718,0,2020094,-73.7833,-133.75,1,19,5
-73.819,-133.843,0,2020095,-73.7833,-133.75,0,0,0
-73.8169,-133.8219,0,2020096,-73.7833,-133.75,0,0,0
-73.8162,-133.8137,1,2020097,-73.7833,-133.75,0,0,0
-73.8162,-133.8137,1,2020098,-73.7833,-133.75,0,0,0
-73.8162,-133.8137,1,2020099,-73.7833,-133.75,0,0,0
-73.8162,-133.8137,0,2020100,-73.7833,-133.75,0,0,0
-73.8162,-133.8137,1,2020101,-73.7833,-133.75,1,19,5
-73.8067,-133.7825,0,2020102,-73.7827,-133.7489,0,0,0
