ascat_1,ascat_2,ascat_3,date,nic_1,nic_2,nic_3,size_1,size_2
-75.22,-25.78,1,2021059,-75.22,-25.78,1,30,18
-75.22,-25.78,1,2021060,-75.22,-25.78,1,30,18
-75.22,-25.78,1,2021061,-75.22,-25.78,1,30,18
-75.2217,-25.6743,1,2021062,-75.22,-25.78,1,30,18
-75.2217,-25.6743,1,2021063,-75.22,-25.78,1,30,18
-75.1852,-25.5959,1,2021064,-75.22,-25.78,1,30,18
-75.1852,-25.5959,1,2021065,-75.22,-25.78,0,0,0
-75.1852,-25.5959,1,2021066,-75.22,-25.78,0,0,0
-75.1852,-25.5959,1,2021067,-75.22,-25.78,0,0,0
-75.1852,-25.5959,1,2021068,-75.22,-25.78,0,0,0
-75.1821,-25.6314,1,2021069,-75.22,-25.78,0,0,0
-75.1821,-25.6314,1,2021070,-75.22,-25.78,0,0,0
-75.1821,-25.6314,1,2021071,-75.22,-25.78,1,30,18
-75.1821,-25.6314,1,2021072,-75.2206,-25.784,0,0,0
-75.1821,-25.6314,1,2021073,-75.222,-25.7946,0,0,0
-75.1821,-25.6314,1,2021074,-75.2239,-25.81,0,0,0
-75.1821,-25.6314,1,2021075,-75.2261,-25.8282,0,0,0
-75.1821,-25.6314,1,2021076,-75.228,-25.8472,0,0,0
-75.1821,-25.6314,1,2021077,-75.2294,-25.8651,0,0,0
-75.1821,-25.6314,1,2021078,-75.23,-25.88,1,30,18
-75.2289,-25.8125,1,2021079,-75.2289,-25.8938,0,0,0
-75.2289,-25.8125,1,2021080,-75.226,-25.9088,0,0,0
-75.2289,-25.8125,1,2021081,-75.2221,-25.9239,0,0,0
-75.2289,-25.8125,1,2021082,-75.2179,-25.9378,0,0,0
-75.2289,-25.8125,1,2021083,-75.214,-25.9493,0,0,0
-75.2289,-25.8125,1,2021084,-75.2111,-25.9571,0,0,0
-75.21,-25.96,1,2021085,-75.21,-25.96,1,30,18
-75.21,-25.96,1,2021086,-75.21,-25.9594,0,0,0
-75.21,-25.96,1,2021087,-75.21,-25.9577,0,0,0
-75.21,-25.96,1,2021088,-75.21,-25.9551,0,0,0
-75.2083,-25.7833,1,2021089,-75.21,-25.9519,0,0,0
-75.2083,-25.7833,1,2021090,-75.21,-25.9481,0,0,0
-75.2083,-25.7833,1,2021091,-75.21,-25.9441,0,0,0
-75.1957,-25.8923,1,2021092,-75.21,-25.94,1,30,18
-75.1957,-25.8923,1,2021093,-75.2094,-25.9342,0,0,0
-75.1957,-25.8923,1,2021094,-75.208,-25.9259,0,0,0
-75.1957,-25.8923,1,2021095,-75.2061,-25.9163,0,0,0
-75.1957,-25.8923,1,2021096,-75.2039,-25.9067,0,0,0
-75.1957,-25.8923,1,2021097,-75.202,-25.8982,0,0,0
-75.1957,-25.8923,1,2021098,-75.2006,-25.8923,0,0,0
-75.2488,-26.0972,1,2021099,-75.2,-25.89,1,30,18
-75.2488,-26.0972,1,2021100,-75.2019,-25.896,0,0,0
-75.2488,-26.0972,1,2021101,-75.207,-25.9118,0,0,0
-75.2488,-26.0972,1,2021102,-75.2141,-25.9344,0,0,0
-75.2488,-26.0972,1,2021103,-75.222,-25.9606,0,0,0
-75.2488,-26.0972,1,2021104,-75.2297,-25.9874,0,0,0
-75.2488,-26.0972,1,2021105,-75.2361,-26.0116,0,0,0
-75.2488,-26.0972,1,2021106,-75.24,-26.03,1,30,18
